productId,Rating,Date,Feedback_translated,Feedback,,Name,Country,Upvotes,Downvotes,Product Longevity,User Instructions Clarity,Pain Level,Design,Quality,Ease of Installation,Quality of Material,Functionality,User Friendly,Quality of Material,Adaptability To Environment,Versatility,Size Options,Quality of Shine,Usability,Gameplay Experience,Style,Color Options,Value for money,Tech support,Ease of use,Power efficiency,Fit,Packaging ,Brightness,Application scope,Compatibility,Ease of use,Hygiene,Item specification accuracy
1005006306782243,100,10 Apr 2024,Great size and color,Great size and color,,S***e,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006306782243,60,31 Mar 2024,The theme stickers bought very well but they put you like 10 or 15 tree leaf stickers of a theme that I have not ordered and could have 15 more fruit stickers…,Las pegatinas del tema comprado muy bien pero te meten como 10 o 15 pegatinas de hojas de arbol de una temática que yo no he pedido y podia tener 15 pegatinas más de frutas…,,E***l,ES,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006306782243,100,01 May 2024,,,,L***e,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006306782243,80,09 Apr 2024,,,,E***s,PT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006306782243,100,11 Apr 2024,,,,I***T,UA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006306782243,100,11 Apr 2024,,,,I***T,UA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006306782243,100,20 Apr 2024,,,,R***a,SK,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,20 May 2024,"It is soft, little to no shedding, thick and very realistic!!100% human hair!!!Lace melted into my skin Wow! I am so happy.","It is soft, little to no shedding, thick and very realistic!!100% human hair!!!Lace melted into my skin Wow! I am so happy.",,i***a,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,23 May 2024,Great product arrived quickly. Looks exactly like the picture. Highly recommend,Great product arrived quickly. Looks exactly like the picture. Highly recommend,,O***d,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,05 May 2024, HIGHLY RECOMMEND!!! Came super fast. I installed my hair and the lace is perfection. The hair doesn’t shed., HIGHLY RECOMMEND!!! Came super fast. I installed my hair and the lace is perfection. The hair doesn’t shed.,,G***a,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,18 Apr 2024,"l love the color, it' so pretty. The hair is soft and the shipping is fast. Recommend!","l love the color, it' so pretty. The hair is soft and the shipping is fast. Recommend!",,C***a,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,10 May 2024, Can’t say how much I’m in love with this hair. Extremely soft and smells nice from the packaging., Can’t say how much I’m in love with this hair. Extremely soft and smells nice from the packaging.,,K***a,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,07 May 2024,"I purchased the 28-inch. This wig is so soft,it's big  head friendly,there was no smell what so ever, light shedding, and I'm loving the color. The lace isn't hard at all. I would recommend this wig.","I purchased the 28-inch. This wig is so soft,it's big  head friendly,there was no smell what so ever, light shedding, and I'm loving the color. The lace isn't hard at all. I would recommend this wig.",,M***s,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,25 May 2024, This hair is amazing!Its so soft and true to length.I absolutely recommend this hair and will be ordering again.5 stars from me, This hair is amazing!Its so soft and true to length.I absolutely recommend this hair and will be ordering again.5 stars from me,,o***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,11 May 2024,"This hair is so beautiful and soft, The quality of the lace is great, the knots are small. The delivery was very fast, and I have already recommended the store to my sisters","This hair is so beautiful and soft, The quality of the lace is great, the knots are small. The delivery was very fast, and I have already recommended the store to my sisters",,G***l,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,29 Apr 2024,"This hair is AMAZING it is definitely true to length & very full, it also curls beautifully!!! 10/10 would recommend!!","This hair is AMAZING it is definitely true to length & very full, it also curls beautifully!!! 10/10 would recommend!!",,a***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,01 Mar 2024,No regrets at all!! the color is beautiful. Came super fast. Super Sof will share extra pictures when it’s installed.,No regrets at all!! the color is beautiful. Came super fast. Super Sof will share extra pictures when it’s installed.,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,24 May 2024, I am very satisfied with my order the quality of hair is amazing.Love it!, I am very satisfied with my order the quality of hair is amazing.Love it!,,m***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,22 May 2024," This is the best wig I’ve ever purchased, no shedding, super soft. Will definitely be purchasing from this vendor again. Totally recommend."," This is the best wig I’ve ever purchased, no shedding, super soft. Will definitely be purchasing from this vendor again. Totally recommend.",,A***a,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,07 May 2024," I am very satisfied with my order the quality of hair is amazing delivery is very fast,buy it! you'll be satisfied"," I am very satisfied with my order the quality of hair is amazing delivery is very fast,buy it! you'll be satisfied",,M***a,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,05 May 2024,hair came really fast ! shipping did not take long at all . hair is very soft . if you thinking about buying it but it !!,hair came really fast ! shipping did not take long at all . hair is very soft . if you thinking about buying it but it !!,,B***e,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,04 May 2024,"I love the hair wig. It's so pretty, the color and lace is great.","I love the hair wig. It's so pretty, the color and lace is great.",,b***e,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,30 Apr 2024," 10/10!!! Amazing quality hair. It’s thick and beautiful. Lace melted like a dream. BUY IT, BUY IT!!、"," 10/10!!! Amazing quality hair. It’s thick and beautiful. Lace melted like a dream. BUY IT, BUY IT!!、",,B***e,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,06 May 2024,i love this hair !!! true to length and very full. i really recommend this hair it’s very soft and came in within a week .,i love this hair !!! true to length and very full. i really recommend this hair it’s very soft and came in within a week .,,T***y,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,01 Mar 2024,I love it so much. It is beautiful and soft. I will purchasing again.,I love it so much. It is beautiful and soft. I will purchasing again.,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,01 Mar 2024,"This wig was EVERYTHING! No shedding, already comes plucked and you don’t have to touch up the knots. It’s very soft, all you have to do is pop the wig on! I love everything about it, true to length! Best 300$ I ever spent! IG: keyytana.a","This wig was EVERYTHING! No shedding, already comes plucked and you don’t have to touch up the knots. It’s very soft, all you have to do is pop the wig on! I love everything about it, true to length! Best 300$ I ever spent! IG: keyytana.a",,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,01 Mar 2024,"True to length and good quality. The service is nice, I'm satisfied with it.","True to length and good quality. The service is nice, I'm satisfied with it.",,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,01 Mar 2024, Love this wig it’s really soft no shedding definitely will be buying again., Love this wig it’s really soft no shedding definitely will be buying again.,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,01 Mar 2024, It was the perfect hair. It was what I ordered is what I get., It was the perfect hair. It was what I ordered is what I get.,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,16 Apr 2024,This hair is great the lace was thin and melted easily and the hair is super thick with minimal shedding,This hair is great the lace was thin and melted easily and the hair is super thick with minimal shedding,,D***a,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,19 Apr 2024,"Very beautiful, love the color will order from this shop again","Very beautiful, love the color will order from this shop again",,B***e,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,01 Mar 2024," I was very nervous to purchase this item but im glad i did. I do not regret it ,it was pre plucked and hair was very soft. It is not to thin nor to thick it is perfect ! Amazing lace!"," I was very nervous to purchase this item but im glad i did. I do not regret it ,it was pre plucked and hair was very soft. It is not to thin nor to thick it is perfect ! Amazing lace!",,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,01 Mar 2024, I love this hair so much! It’s so cute and does not tangled or shed! I got a lot of compliments. Most definitely will be purchasing from this vendor again!, I love this hair so much! It’s so cute and does not tangled or shed! I got a lot of compliments. Most definitely will be purchasing from this vendor again!,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,01 Mar 2024, Everyone always asks me where do I get my hair or they’re 100% shocked that it’s even a wig!!, Everyone always asks me where do I get my hair or they’re 100% shocked that it’s even a wig!!,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,01 Mar 2024,this hair was pretty and soft and was true too length. it’s really good for the price and it’s so soft,this hair was pretty and soft and was true too length. it’s really good for the price and it’s so soft,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,01 Mar 2024,Bruh this lace was sooo easy to work with u was a lil worried because of the price and all but it eatsss y’all ,Bruh this lace was sooo easy to work with u was a lil worried because of the price and all but it eatsss y’all ,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,01 Mar 2024, It is currently my fav thing LOVE LOVE LOVE, It is currently my fav thing LOVE LOVE LOVE,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,01 Mar 2024, The hair is amazing. I love it so much, The hair is amazing. I love it so much,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,60,12 May 2024,"I ordered this unit for my graduation day! I was a little disappointed that it didn’t come with a wig band or wig cap like most do.. it literally was just the unit in the box.. However it is very pretty , it just sheds ALOT! I would give the unit itself a 6/10! ","I ordered this unit for my graduation day! I was a little disappointed that it didn’t come with a wig band or wig cap like most do.. it literally was just the unit in the box.. However it is very pretty , it just sheds ALOT! I would give the unit itself a 6/10! ",,a***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,20,28 Apr 2024,"The hair doesn't look anything like what is shown in the photos or even in the reviews left here.  When I bought it, it said the hair was 100% human, but when I used a hairdryer, the hair melted.","The hair doesn't look anything like what is shown in the photos or even in the reviews left here.  When I bought it, it said the hair was 100% human, but when I used a hairdryer, the hair melted.",,3***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,80,29 May 2024,I love this color can’t wait to try it.,I love this color can’t wait to try it.,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,16 Apr 2024,"Good quality hair, the lace is great, the hair is soft and the everything is great. Recommend!","Good quality hair, the lace is great, the hair is soft and the everything is great. Recommend!",,S***a,CA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,07 May 2024,"A very beautiful wig, good quality, large volume. Highly recommended!!!!!","Una peluca muy hermosa, de buena calidad, gran volumen. Muy recomendada!!!!",,C***o,MX,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,26 May 2024,Incroyable la perruque 🫶🏽,Incroyable la perruque 🫶🏽,,Z***i,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,01 Mar 2024,Too content with my new bb exactly like in the photo a thousand thank you I love you very much,Trop contente de mon nouveau bb exactement comme sur la photo mille merci je vous aime fort,,AliExpress Shopper,CA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,01 Mar 2024, very fast shipping and excellent communication. i will definitely order again, very fast shipping and excellent communication. i will definitely order again,,AliExpress Shopper,HK,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,80,29 May 2024,it came fast i love the wig its soft ,it came fast i love the wig its soft ,,l***d,UK,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,07 May 2024,,,,R***w,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,01 Mar 2024,,,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,01 Mar 2024,,,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,22 May 2024,,,,S***l,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,06 May 2024,,,,R***e,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,25 May 2024,,,,u***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,04 May 2024,,,,T***s,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,09 May 2024,,,,P***M,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,01 Mar 2024,,,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,07 May 2024,,,,J***n,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,21 May 2024,,,,P***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,10 May 2024,,,,J***e,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,21 May 2024,,,,M***a,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,29 May 2024,,,,i***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,08 May 2024,,,,S***o,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,20 May 2024,,,,F***d,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,11 May 2024,,,,g***a,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006586543086,100,29 May 2024,,,,x***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33059263995,100,13 Mar 2024,Satisfy 100%,Satisfy 100%,,T***a,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33059263995,100,09 Jan 2024,"True to Length, Very Soft and Silky as Usual","True to Length, Very Soft and Silky as Usual",,A***a,UK,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33059263995,100,20 Jan 2024,Nice hair,Nice hair,,AliExpress Shopper,UK,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33059263995,100,08 Dec 2023,,,,e***a,AU,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33059263995,100,01 Apr 2024,,,,N***C,UK,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006855788177,100,15 May 2024,Perfect,Parfait ,,AliExpress Shopper,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006357311131,100,08 May 2024,EXCEPTIONAL 🔥 ,EXCEPTIONAL 🔥 ,,h***r,AE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006357311131,100,27 May 2024,,,,؟***ي,SA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,16 May 2024,Bought the cheapest pack and they came with so many!! now I can sell my photocards with style hehe🤭 selling my photocards on insta! it’s @nanaville._,Bought the cheapest pack and they came with so many!! now I can sell my photocards with style hehe🤭 selling my photocards on insta! it’s @nanaville._,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,25 May 2024,sturdy and cute cards!,sturdy and cute cards!,,T***h,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,20 May 2024,I loved it!! It is perfect for my photocards with toploaders.,Me encantó!! es perfecto para mis photocards con el toploaders.,,C***m,PE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,09 May 2024,"They are very nice cards, I will use them to send pc","son muy lindas tarjetas, las usaré para enviar pc",,k***z,MX,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,80,24 May 2024,"They are very beautiful and the impression is of good quality, only those on the sides came a little dirty from the glue and marked, but it is fine since a couple others came👍
Came fast and the price was better than elsewhere.","Son muy bonitas y la impresión es de buena calidad, solo que las de los costados llegaron un poco sucias por el pegamento y marcadas, pero está bien ya que venían un par demás 👍
Llegó rápido y el precio era mejor que en otros lugares.",,D***B,CL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,24 May 2024,very cute and arrived quickly :),very cute and arrived quickly :),,M***o,PT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,04 May 2024,sooo cute and good quality ,sooo cute and good quality ,,T***D,UK,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,12 May 2024,They are very cute,Están muy lindas ,,L***R,MX,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,10 May 2024,Very good product,Very good product,,AliExpress Shopper,UK,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,07 May 2024,"Very cute cards, I am going to be using them to package photocards. They have a very adorable design, item arrived very fast and safely. Would recommend and probably buy more when I run out.","Very cute cards, I am going to be using them to package photocards. They have a very adorable design, item arrived very fast and safely. Would recommend and probably buy more when I run out.",,T***n,CA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,16 May 2024,I loved ONNN! Very cute,me encantaronnn! muy lindas,,J***l,CL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,16 May 2024,so pretty. arrived fast.,so pretty. arrived fast.,,T***r,CL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,20 May 2024,I really liked it!!!,Me gustó mucho!!!,,C***m,PE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,14 Apr 2024,,,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,14 Apr 2024,,,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,14 Apr 2024,,,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,14 Apr 2024,,,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,13 May 2024,,,,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,17 May 2024,,,,A***a,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,14 Apr 2024,,,,K***s,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,16 May 2024,,,,J***l,CL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,26 May 2024,,,,M***k,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,27 Apr 2024,,,,S***r,ES,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,04 May 2024,,,,AliExpress Shopper,MX,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,09 May 2024,,,,m***r,MX,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,16 May 2024,,,,M***z,ES,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,20 May 2024,,,,C***m,PE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,14 May 2024,,,,A***a,MX,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005006705987572,100,21 May 2024,,,,A***r,AU,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,100,28 Jan 2024,"The Display Unit work’s very well  I ordered on Monday, it arrived on Thursday. Installation was easy thanks to plug and play ","The Display Unit work’s very well  I ordered on Monday, it arrived on Thursday. Installation was easy thanks to plug and play ",,W***s,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,100,29 Apr 2024,Amazing seller who went out of his way to help me. Thanks so much. Great product too. ,Amazing seller who went out of his way to help me. Thanks so much. Great product too. ,,e***e,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,100,28 Dec 2023,"The product is awesome. From the build quality to the installation.
It was a bit tricky for me to plug the seat control wire, but now it's done I am quite happy. The vendor is great, always responsible, very reactive and precise in the answers.
I still face a slight issue with the clock (need to go in the setting each time to catch the right time/date) - but it's a minor detail.","The product is awesome. From the build quality to the installation.
It was a bit tricky for me to plug the seat control wire, but now it's done I am quite happy. The vendor is great, always responsible, very reactive and precise in the answers.
I still face a slight issue with the clock (need to go in the setting each time to catch the right time/date) - but it's a minor detail.",,AliExpress Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,100,24 Jan 2024,excellent item at a gr4at price. I had an issue with the cable and informed them. they immediately sent another one. excellent.,excellent item at a gr4at price. I had an issue with the cable and informed them. they immediately sent another one. excellent.,,U***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,100,08 Dec 2023,Love the product. It fit perfectly and works very well. Installation was easy and configuration was a breeze. The transaction with supplier went very well. Did not have to interact with supplier as everything was delivered well. Shipping was fast as well. ,Love the product. It fit perfectly and works very well. Installation was easy and configuration was a breeze. The transaction with supplier went very well. Did not have to interact with supplier as everything was delivered well. Shipping was fast as well. ,,J***n,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,100,17 Feb 2024,"Great product. Price is lower than most seller. Everything works as expected. Installation was easy, following their Youtube video. 
One minor pet peeve, but not a deal breaker. Only the left USB-C port can be use for charging. The right USB-C port is for data/music only, and does not charge. I've seen other USB port that can function as both data & charge, not sure why this one does not do it.
Shipping is extremely fast. Arrived in 3 days, almost as fast as Amazon Prime. Five stars for shipping.
","Great product. Price is lower than most seller. Everything works as expected. Installation was easy, following their Youtube video. 
One minor pet peeve, but not a deal breaker. Only the left USB-C port can be use for charging. The right USB-C port is for data/music only, and does not charge. I've seen other USB port that can function as both data & charge, not sure why this one does not do it.
Shipping is extremely fast. Arrived in 3 days, almost as fast as Amazon Prime. Five stars for shipping.
",,T***n,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,40,10 Feb 2024,The screen when dark show a yellow-ish in the left upper corner. The rest is good. ,The screen when dark show a yellow-ish in the left upper corner. The rest is good. ,,J***o,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,60,10 May 2024,Purchased for a 2020 model 3 but the unit did not fit/line up with clips,Purchased for a 2020 model 3 but the unit did not fit/line up with clips,,l***n,US,0,0,,,,,,Good,Poor,Fits ok ,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,60,09 Dec 2023,"Fast ship from California, but my product was faulty the touchscreen would not register my inputs in some places and keys.

The seller wants me to return to China at my expense, but it costs too much to ship back from the USA. I'm glad I didn't buy this at the full $500 price. 

So I can't get a refund unless this item is returned.","Fast ship from California, but my product was faulty the touchscreen would not register my inputs in some places and keys.

The seller wants me to return to China at my expense, but it costs too much to ship back from the USA. I'm glad I didn't buy this at the full $500 price. 

So I can't get a refund unless this item is returned.",,s***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,80,12 Apr 2024,"Good packaging. Can't install, my model Tesla 2018 long range don't fit the wires in the kit. I will communicate with the seller.😞","хорошая упаковка. не могу установить, для моей модели Tesla 2018 long range не подходят провода из комплекта. буду общаться с продавцом. 😞",,O***a,UA,0,0,,,,,,Difficult,Fast,Fits ok ,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,100,24 Mar 2024,"A lovely monitor. Performs its functions perfectly. The seller will always help. It is a little unclear why the kit contains a wire for connecting to the blue connector in the back in the center. I connected with one wire in the front right threshold. And the front seat control of the wire was laid normally, it had to be redoubled. Thanks for the quality and support. Watch the video review on YouTube teslapirat-Tesla Model Y rear LCD monitor","прекрасный монитор. отлично выполняет свои функции. продавец всегда поможет. немного не понятно зачем в комплекте провод для подключения к синему разъему сзади по центру. я подключил одним проводом в передний правый порог. и управление передним сидением провод был уложен штатно, пришлось удреннять. спасибо за качество и за поддержку. смотрите видеообзор на Ютубе TeslaPirat - Tesla Model Y Rear LCD monitor",,v***r,DE,0,0,,,,,,Good,Fast,Fast,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,100,02 May 2024,"Super. From the distance, having handed the seller a vipuska about the model, the cable was slapped on the one, like a demand. Delivery of two types. Raju vim!","Пристрій супер. Заздалегідь попередив продавця про модель та рік випуску, кабель поклали той, що треба. Доставка менше двох тижнів. Раджу всім!",,A***s,UA,0,0,,,,,,Good,Fast,Fast,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,80,04 Dec 2023,"Good product, but the operation of the air and heated seats is not entirely real.
Since until the main screen does not activate, you cannot modify it.","buen producto, pero no es del todo real el funcionamiento del aire y asientos calefactables.
ya que hasta que de la pantalla principal no se activan, no puedes modificarlo.",,g***g,ES,0,0,,,,,,Not bad ,Fits ok ,Fast,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,100,26 Dec 2023,The screen is very cool. Separate heating of each place. Recommend,Экран очень прикольный. Раздельный подогрев каждого места . Рекомендую,,У***ч,RU,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,100,27 Mar 2024,"Super fast shipping in Italy, I had difficulty in inserting the screen in the clips but then I realized that the problem was the wire that disturbed and I moved it to the right instead of it has left like the video.
You see very well, but I still have to understand how it works!","Spedizione super veloce in italia, ho avuto difficoltà nel inserire lo schermo nelle clips ma poi ho capito che il problema era il filo che disturbava e l'ho spostato a destra invece che ha sinistra come il video.
si vede benissimo, però ancora devo capire il funzionamento!",,E***e,IT,0,0,,,,,,Not bad ,Fast,Fast,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,100,10 Mar 2024,More than fast delivery and very qualitative products,Livraison plus que rapide et produits très qualitatif ,,C***y,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,100,14 May 2024,Top Product,top Produkt,,J***u,CH,0,0,,,,,,Good,Fast,Fast,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,100,15 Feb 2024,"It goes perfect for TESLA MODEL and, 2023.","Va perfecta para TESLA MODEL Y, 2023.",,J***o,ES,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005005393682537,100,01 Apr 2024,Shipping came fast and the product is well packed.,배송 빠르게왔고 제품 포장도 잘되어 있습니다.,,h***r,KR,0,0,,,,,,Not bad ,Fits ok ,Fits ok ,,,,,,,,,,,,,,,,,,,,,,
